,Paquetes,Tiempo de misión,Hora,Estado de la misión,Servo,Latitud,Longitud,Temperatura,Presión,Altitud,Aceleración en X,Aceleración en Y,Aceleración en Z,Giro X,Giro Y,Giro Z,Ángulo X,Ángulo Y,Ángulo Z,Brujula,Bateria,CO2,Humedad,Velocidad
121,30737,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78153.0,4.52,0.098,8.24,-4.709,-6.69,-15.56,12.53,137.02,-77.18,2176.54,221.2,75.0,593.0,22.95,-0.0
122,30738,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78153.0,4.52,0.098,8.24,-4.709,33.77,-2.85,21.66,140.78,-76.01,2179.23,220.26,75.0,593.0,22.95,-0.21
123,30739,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78153.0,4.52,0.098,8.24,-4.709,33.77,-2.85,21.66,140.78,-76.01,2179.23,220.26,75.0,579.0,22.95,-0.21
124,30740,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78153.0,4.52,0.098,8.24,-4.709,33.77,-2.85,21.66,140.78,-76.01,2179.23,220.26,75.0,579.0,22.95,-0.21
125,30741,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78149.0,4.21,0.098,8.633,-5.199,33.77,-2.85,21.66,140.78,-76.01,2179.23,220.26,75.0,579.0,22.95,-0.21
126,30742,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78149.0,4.21,0.098,8.633,-5.199,-0.07,7.48,16.74,140.37,-73.51,2181.52,219.71,75.0,579.0,22.95,-0.52
127,30743,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78149.0,4.21,0.098,8.633,-5.199,-0.07,7.48,16.74,140.37,-73.51,2181.52,219.71,75.0,579.0,22.91,-0.52
128,30744,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78149.0,4.21,0.098,8.633,-5.199,-0.07,7.48,16.74,140.37,-73.51,2181.52,219.71,74.0,579.0,22.91,-0.52
129,30745,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78143.0,4.52,1.079,9.025,-4.414,-0.07,7.48,16.74,140.37,-73.51,2181.52,219.71,74.0,579.0,22.91,-0.52
130,30746,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78143.0,4.52,1.079,9.025,-4.414,-24.71,18.12,13.44,135.75,-69.36,2183.75,219.41,74.0,579.0,22.91,-0.21
131,30747,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78143.0,4.52,1.079,9.025,-4.414,-24.71,18.12,13.44,135.75,-69.36,2183.75,219.41,74.0,579.0,22.91,-0.21
132,30748,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78143.0,4.52,1.079,9.025,-4.414,-24.71,18.12,13.44,135.75,-69.36,2183.75,219.41,76.0,579.0,22.91,-0.21
133,30749,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78143.0,5.14,0.196,8.24,-5.003,-24.71,18.12,13.44,135.75,-69.36,2183.75,219.41,76.0,579.0,22.91,-0.21
134,30750,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78143.0,5.14,0.196,8.24,-5.003,13.48,-7.47,4.3,137.08,-68.95,2184.28,219.54,76.0,579.0,22.91,-0.21
135,30751,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78143.0,5.14,0.196,8.24,-5.003,13.48,-7.47,4.3,137.08,-68.95,2184.28,219.54,76.0,579.0,22.91,-0.21
136,30752,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78143.0,5.14,0.196,8.24,-5.003,13.48,-7.47,4.3,137.08,-68.95,2184.28,219.54,76.0,579.0,22.91,-0.21
137,30753,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78140.0,4.73,0.491,7.358,-4.611,13.48,-7.47,4.3,137.08,-68.95,2184.28,219.54,76.0,579.0,22.91,-0.21
138,30754,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78140.0,4.73,0.491,7.358,-4.611,5.0,17.13,5.9,137.33,-65.7,2185.02,219.37,76.0,579.0,22.91,-0.21
139,30755,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78140.0,4.73,0.491,7.358,-4.611,5.0,17.13,5.9,137.33,-65.7,2185.02,219.37,76.0,579.0,22.91,-0.21
140,30756,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78140.0,4.73,0.491,7.358,-4.611,5.0,17.13,5.9,137.33,-65.7,2185.02,219.37,75.0,579.0,22.91,-0.21
141,30757,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78149.0,4.31,-0.491,7.652,-5.396,5.0,17.13,5.9,137.33,-65.7,2185.02,219.37,75.0,579.0,22.91,-0.21
142,30758,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78149.0,4.31,-0.491,7.652,-5.396,-5.07,7.76,-29.56,136.41,-63.19,2181.26,220.95,75.0,579.0,22.91,-0.21
143,30759,349.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78149.0,4.31,-0.491,7.652,-5.396,-5.07,7.76,-29.56,136.41,-63.19,2181.26,220.95,75.0,579.0,23.38,-0.21
144,30760,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78149.0,4.31,-0.491,7.652,-5.396,-5.07,7.76,-29.56,136.41,-63.19,2181.26,220.95,75.0,579.0,23.38,-0.21
145,30761,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78143.0,4.31,0.294,8.927,-5.69,-5.07,7.76,-29.56,136.41,-63.19,2181.26,220.95,75.0,579.0,23.38,-0.21
146,30762,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78143.0,4.31,0.294,8.927,-5.69,5.13,-11.28,20.82,136.94,-63.86,2184.72,221.9,75.0,579.0,23.38,0.1
147,30763,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78143.0,4.31,0.294,8.927,-5.69,5.13,-11.28,20.82,136.94,-63.86,2184.72,221.9,75.0,579.0,23.38,0.1
148,30764,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78143.0,4.31,0.294,8.927,-5.69,5.13,-11.28,20.82,136.94,-63.86,2184.72,221.9,74.0,579.0,23.38,0.1
149,30765,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78154.0,3.9,-2.158,9.32,-4.807,5.13,-11.28,20.82,136.94,-63.86,2184.72,221.9,74.0,579.0,23.38,0.1
150,30766,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78154.0,3.9,-2.158,9.32,-4.807,-5.71,-53.36,31.66,135.61,-68.72,2188.74,220.62,74.0,579.0,23.38,-0.62
151,30767,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78154.0,3.9,-2.158,9.32,-4.807,-5.71,-53.36,31.66,135.61,-68.72,2188.74,220.62,74.0,579.0,23.38,-0.62
152,30768,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78154.0,3.9,-2.158,9.32,-4.807,-5.71,-53.36,31.66,135.61,-68.72,2188.74,220.62,76.0,579.0,23.38,-0.62
153,30769,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78147.0,4.21,0.785,8.142,-4.905,-5.71,-53.36,31.66,135.61,-68.72,2188.74,220.62,76.0,579.0,23.38,-0.62
154,30770,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78147.0,4.21,0.785,8.142,-4.905,-8.52,-40.5,29.27,134.2,-72.53,2192.37,219.55,76.0,579.0,23.38,-0.93
155,30771,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78147.0,4.21,0.785,8.142,-4.905,-8.52,-40.5,29.27,134.2,-72.53,2192.37,219.55,76.0,615.0,23.38,-0.93
156,30772,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78147.0,4.21,0.785,8.142,-4.905,-8.52,-40.5,29.27,134.2,-72.53,2192.37,219.55,75.0,615.0,23.38,-0.93
157,30773,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78147.0,4.52,0.0,8.142,-4.709,-8.52,-40.5,29.27,134.2,-72.53,2192.37,219.55,75.0,615.0,23.38,-0.93
158,30774,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78147.0,4.52,0.0,8.142,-4.709,16.51,-10.66,21.98,136.18,-72.56,2195.44,219.05,75.0,615.0,23.38,-0.21
159,30775,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78147.0,4.52,0.0,8.142,-4.709,16.51,-10.66,21.98,136.18,-72.56,2195.44,219.05,75.0,615.0,23.17,-0.21
160,30776,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78147.0,4.52,0.0,8.142,-4.709,16.51,-10.66,21.98,136.18,-72.56,2195.44,219.05,75.0,615.0,23.17,-0.21
161,30777,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78143.0,4.83,-0.392,9.123,-4.611,16.51,-10.66,21.98,136.18,-72.56,2195.44,219.05,75.0,615.0,23.17,-0.21
162,30778,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78143.0,4.83,-0.392,9.123,-4.611,-20.98,-1.91,21.82,132.28,-71.32,2199.13,218.9,75.0,615.0,23.17,0.52
163,30779,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78143.0,4.83,-0.392,9.123,-4.611,-20.98,-1.91,21.82,132.28,-71.32,2199.13,218.9,75.0,615.0,23.17,0.52
164,30780,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.7,78143.0,4.83,-0.392,9.123,-4.611,-20.98,-1.91,21.82,132.28,-71.32,2199.13,218.9,76.0,615.0,23.17,0.52
165,30781,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78147.0,5.14,0.196,7.946,-5.003,-20.98,-1.91,21.82,132.28,-71.32,2199.13,218.9,76.0,615.0,23.17,0.52
166,30782,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78147.0,5.14,0.196,7.946,-5.003,8.71,-7.11,17.85,133.11,-70.84,2201.35,217.91,76.0,615.0,23.17,0.52
167,30783,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78147.0,5.14,0.196,7.946,-5.003,8.71,-7.11,17.85,133.11,-70.84,2201.35,217.91,76.0,615.0,23.17,0.52
168,30784,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78147.0,5.14,0.196,7.946,-5.003,8.71,-7.11,17.85,133.11,-70.84,2201.35,217.91,75.0,615.0,23.17,0.52
169,30785,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78144.0,4.21,-0.098,8.829,-4.807,8.71,-7.11,17.85,133.11,-70.84,2201.35,217.91,75.0,615.0,23.17,0.52
170,30786,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78144.0,4.21,-0.098,8.829,-4.807,1.84,0.4,19.34,133.04,-69.35,2203.74,217.43,75.0,615.0,23.17,0.52
171,30787,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78144.0,4.21,-0.098,8.829,-4.807,1.84,0.4,19.34,133.04,-69.35,2203.74,217.43,75.0,615.0,23.17,0.52
172,30788,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78144.0,4.21,-0.098,8.829,-4.807,1.84,0.4,19.34,133.04,-69.35,2203.74,217.43,76.0,615.0,23.17,0.52
173,30789,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78139.0,5.34,0.294,7.946,-4.611,1.84,0.4,19.34,133.04,-69.35,2203.74,217.43,76.0,615.0,23.17,0.52
174,30790,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78139.0,5.34,0.294,7.946,-4.611,12.03,-15.22,2.27,134.21,-69.9,2204.03,217.3,76.0,615.0,23.17,0.52
175,30791,350.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78139.0,5.34,0.294,7.946,-4.611,12.03,-15.22,2.27,134.21,-69.9,2204.03,217.3,76.0,615.0,23.01,0.52
176,30792,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78139.0,5.34,0.294,7.946,-4.611,12.03,-15.22,2.27,134.21,-69.9,2204.03,217.3,73.0,615.0,23.01,0.52
177,30793,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78143.0,5.14,0.294,8.633,-5.003,12.03,-15.22,2.27,134.21,-69.9,2204.03,217.3,73.0,615.0,23.01,1.13
178,30794,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78143.0,5.14,0.294,8.633,-5.003,13.0,-17.43,1.11,136.02,-71.44,2204.21,217.36,73.0,615.0,23.01,0.62
179,30795,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78143.0,5.14,0.294,8.633,-5.003,13.0,-17.43,1.11,136.02,-71.44,2204.21,217.36,73.0,615.0,23.01,0.62
180,30796,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78143.0,5.14,0.294,8.633,-5.003,13.0,-17.43,1.11,136.02,-71.44,2204.21,217.36,75.0,615.0,23.01,0.62
181,30797,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78149.0,4.31,0.589,8.338,-5.297,13.0,-17.43,1.11,136.02,-71.44,2204.21,217.36,75.0,615.0,23.01,0.62
182,30798,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78149.0,4.31,0.589,8.338,-5.297,17.29,-26.23,4.08,137.78,-73.42,2204.72,217.07,75.0,615.0,23.01,-0.52
183,30799,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78149.0,4.31,0.589,8.338,-5.297,17.29,-26.23,4.08,137.78,-73.42,2204.72,217.07,75.0,615.0,23.01,-0.52
184,30800,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78149.0,4.31,0.589,8.338,-5.297,17.29,-26.23,4.08,137.78,-73.42,2204.72,217.07,74.0,615.0,23.01,-0.52
185,30801,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78142.0,4.83,0.0,8.829,-5.396,17.29,-26.23,4.08,137.78,-73.42,2204.72,217.07,74.0,615.0,23.01,-0.52
186,30802,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78142.0,4.83,0.0,8.829,-5.396,5.92,-5.1,28.94,138.18,-72.59,2208.3,216.71,74.0,615.0,23.01,-0.31
187,30803,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78142.0,4.83,0.0,8.829,-5.396,5.92,-5.1,28.94,138.18,-72.59,2208.3,216.71,74.0,606.0,23.01,-0.31
188,30804,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78142.0,4.83,0.0,8.829,-5.396,5.92,-5.1,28.94,138.18,-72.59,2208.3,216.71,74.0,606.0,23.01,-0.31
189,30805,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78144.0,4.42,1.373,7.554,-4.709,5.92,-5.1,28.94,138.18,-72.59,2208.3,216.71,74.0,606.0,23.01,-0.31
190,30806,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78144.0,4.42,1.373,7.554,-4.709,-19.97,12.08,34.18,135.01,-70.03,2212.99,215.54,74.0,606.0,23.01,0.21
191,30807,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78144.0,4.42,1.373,7.554,-4.709,-19.97,12.08,34.18,135.01,-70.03,2212.99,215.54,74.0,606.0,23.21,0.21
192,30808,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78144.0,4.42,1.373,7.554,-4.709,-19.97,12.08,34.18,135.01,-70.03,2212.99,215.54,76.0,606.0,23.21,0.21
193,30809,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78144.0,4.73,0.981,8.829,-5.101,-19.97,12.08,34.18,135.01,-70.03,2212.99,215.54,76.0,606.0,23.21,0.21
194,30810,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78144.0,4.73,0.981,8.829,-5.101,0.24,39.15,-23.02,134.65,-62.55,2209.17,216.04,76.0,606.0,23.21,-0.61
195,30811,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78144.0,4.73,0.981,8.829,-5.101,0.24,39.15,-23.02,134.65,-62.55,2209.17,216.04,76.0,606.0,23.21,-0.61
196,30812,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78144.0,4.73,0.981,8.829,-5.101,0.24,39.15,-23.02,134.65,-62.55,2209.17,216.04,74.0,606.0,23.21,-0.61
197,30813,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78138.0,4.93,1.275,8.24,-4.218,0.24,39.15,-23.02,134.65,-62.55,2209.17,216.04,74.0,606.0,23.21,-0.61
198,30814,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78138.0,4.93,1.275,8.24,-4.218,20.22,77.92,-29.69,136.62,-52.17,2205.48,215.79,74.0,606.0,23.21,-0.61
199,30815,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78138.0,4.93,1.275,8.24,-4.218,20.22,77.92,-29.69,136.62,-52.17,2205.48,215.79,74.0,606.0,23.21,-0.61
200,30816,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78138.0,4.93,1.275,8.24,-4.218,20.22,77.92,-29.69,136.62,-52.17,2205.48,215.79,74.0,606.0,23.21,-0.61
201,30817,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78140.0,4.52,0.196,9.418,-4.414,20.22,77.92,-29.69,136.62,-52.17,2205.48,215.79,74.0,606.0,23.21,-0.61
202,30818,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78140.0,4.52,0.196,9.418,-4.414,-38.02,62.57,-44.07,131.55,-43.56,2200.02,217.52,74.0,606.0,23.21,-0.61
203,30819,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78140.0,4.52,0.196,9.418,-4.414,-38.02,62.57,-44.07,131.55,-43.56,2200.02,217.52,74.0,606.0,23.21,-0.61
204,30820,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78140.0,4.52,0.196,9.418,-4.414,-38.02,62.57,-44.07,131.55,-43.56,2200.02,217.52,76.0,606.0,23.21,-0.61
205,30821,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78147.0,5.34,0.981,8.142,-4.12,-38.02,62.57,-44.07,131.55,-43.56,2200.02,217.52,76.0,606.0,23.21,-0.61
206,30822,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78147.0,5.34,0.981,8.142,-4.12,7.42,69.39,-20.62,132.04,-34.52,2197.46,218.08,76.0,606.0,23.21,-0.61
207,30823,351.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78147.0,5.34,0.981,8.142,-4.12,7.42,69.39,-20.62,132.04,-34.52,2197.46,218.08,76.0,606.0,23.15,-0.61
208,30824,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78147.0,5.34,0.981,8.142,-4.12,7.42,69.39,-20.62,132.04,-34.52,2197.46,218.08,77.0,606.0,23.15,-0.61
209,30825,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78138.0,4.62,-0.098,8.437,-5.003,7.42,69.39,-20.62,132.04,-34.52,2197.46,218.08,77.0,606.0,23.15,0.51
210,30826,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78138.0,4.62,-0.098,8.437,-5.003,2.65,47.19,-24.73,132.24,-26.12,2193.36,220.12,77.0,606.0,23.15,0.2
211,30827,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78138.0,4.62,-0.098,8.437,-5.003,2.65,47.19,-24.73,132.24,-26.12,2193.36,220.12,77.0,606.0,23.15,0.2
212,30828,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78138.0,4.62,-0.098,8.437,-5.003,2.65,47.19,-24.73,132.24,-26.12,2193.36,220.12,76.0,606.0,23.15,0.2
213,30829,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78138.0,5.14,0.589,7.946,-5.297,2.65,47.19,-24.73,132.24,-26.12,2193.36,220.12,76.0,606.0,23.15,0.2
214,30830,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78138.0,5.14,0.589,7.946,-5.297,21.06,72.11,-41.9,134.57,-17.07,2188.16,220.48,76.0,606.0,23.15,0.41
215,30831,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78138.0,5.14,0.589,7.946,-5.297,21.06,72.11,-41.9,134.57,-17.07,2188.16,220.48,76.0,606.0,23.15,0.41
216,30832,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78138.0,5.14,0.589,7.946,-5.297,21.06,72.11,-41.9,134.57,-17.07,2188.16,220.48,74.0,606.0,23.15,0.41
217,30833,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78141.0,4.93,-0.687,8.731,-5.592,21.06,72.11,-41.9,134.57,-17.07,2188.16,220.48,74.0,606.0,23.15,0.41
218,30834,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78141.0,4.93,-0.687,8.731,-5.592,22.32,-1.37,-3.2,136.97,-16.64,2187.77,220.93,74.0,606.0,23.15,-0.0
219,30835,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78141.0,4.93,-0.687,8.731,-5.592,22.32,-1.37,-3.2,136.97,-16.64,2187.77,220.93,74.0,621.0,23.15,-0.0
220,30836,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78141.0,4.93,-0.687,8.731,-5.592,22.32,-1.37,-3.2,136.97,-16.64,2187.77,220.93,75.0,621.0,23.15,-0.0
221,30837,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78147.0,4.52,0.392,7.063,-6.18,22.32,-1.37,-3.2,136.97,-16.64,2187.77,220.93,75.0,621.0,23.15,-0.0
222,30838,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78147.0,4.52,0.392,7.063,-6.18,36.53,-25.56,33.4,141.72,-20.22,2192.34,218.92,75.0,621.0,23.15,-0.0
223,30839,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78147.0,4.52,0.392,7.063,-6.18,36.53,-25.56,33.4,141.72,-20.22,2192.34,218.92,75.0,621.0,23.12,-0.0
224,30840,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78147.0,4.52,0.392,7.063,-6.18,36.53,-25.56,33.4,141.72,-20.22,2192.34,218.92,76.0,621.0,23.12,-0.0
225,30841,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78141.0,5.34,0.098,6.671,-6.671,36.53,-25.56,33.4,141.72,-20.22,2192.34,218.92,76.0,621.0,23.12,-0.0
226,30842,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78141.0,5.34,0.098,6.671,-6.671,25.55,-10.75,30.28,145.74,-24.12,2197.37,216.61,76.0,621.0,23.12,-0.0
227,30843,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78141.0,5.34,0.098,6.671,-6.671,25.55,-10.75,30.28,145.74,-24.12,2197.37,216.61,76.0,621.0,23.12,-0.0
228,30844,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78141.0,5.34,0.098,6.671,-6.671,25.55,-10.75,30.28,145.74,-24.12,2197.37,216.61,74.0,621.0,23.12,-0.0
229,30845,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78140.0,5.34,-0.196,7.554,-5.592,25.55,-10.75,30.28,145.74,-24.12,2197.37,216.61,74.0,621.0,23.12,-0.0
230,30846,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78140.0,5.34,-0.196,7.554,-5.592,33.75,-35.92,-34.83,149.44,-27.91,2193.05,218.04,74.0,621.0,23.12,-0.0
231,30847,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78140.0,5.34,-0.196,7.554,-5.592,33.75,-35.92,-34.83,149.44,-27.91,2193.05,218.04,74.0,621.0,23.12,-0.0
232,30848,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78140.0,5.34,-0.196,7.554,-5.592,33.75,-35.92,-34.83,149.44,-27.91,2193.05,218.04,73.0,621.0,23.12,-0.0
233,30849,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78145.0,3.9,0.981,10.006,-5.984,33.75,-35.92,-34.83,149.44,-27.91,2193.05,218.04,73.0,621.0,23.12,-0.0
234,30850,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78145.0,3.9,0.981,10.006,-5.984,-19.44,-37.59,-22.8,146.42,-32.19,2190.22,219.26,73.0,621.0,23.12,-0.0
235,30851,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78145.0,3.9,0.981,10.006,-5.984,-19.44,-37.59,-22.8,146.42,-32.19,2190.22,219.26,73.0,621.0,23.12,-0.0
236,30852,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78145.0,3.9,0.981,10.006,-5.984,-19.44,-37.59,-22.8,146.42,-32.19,2190.22,219.26,75.0,621.0,23.12,-0.0
237,30853,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78148.0,4.52,2.158,8.338,-5.297,-19.44,-37.59,-22.8,146.42,-32.19,2190.22,219.26,75.0,621.0,23.12,-0.0
238,30854,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78148.0,4.52,2.158,8.338,-5.297,5.78,3.6,-0.31,146.41,-31.81,2190.18,219.44,75.0,621.0,23.12,-0.0
239,30855,352.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78148.0,4.52,2.158,8.338,-5.297,5.78,3.6,-0.31,146.41,-31.81,2190.18,219.44,75.0,621.0,23.62,-0.0
240,30856,353.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78148.0,4.52,2.158,8.338,-5.297,5.78,3.6,-0.31,146.41,-31.81,2190.18,219.44,75.0,621.0,23.62,-0.0
241,30857,353.0, 12:41:7,Misión Iniciada,0.0,19.326628,-99.187225,34.8,78139.0,4.42,0.883,8.338,-5.003,5.78,3.6,-0.31,146.41,-31.81,2190.18,219.44,75.0,621.0,23.62,-0.41
